,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada
369,9703,La reina de Cobra,1944,Estados Unidos,Película,5.38,252,1940
370,9788,La garra Escarlata,1944,Estados Unidos,Película,6.42,584,1940
371,9997,Enrique V,1944,Reino Unido,Película,6.96,792,1940
372,10026,Iván el Terrible. Parte I,1944,Unión Soviética (URSS),Película,7.93,3479,1940
373,394,Días sin huella,1945,Estados Unidos,Película,7.92,9558,1940
374,821,César y Cleopatra,1945,Reino Unido,Película,6.01,537,1940
375,839,Sudán: La Reina del Nilo,1945,Estados Unidos,Película,5.2,98,1940
376,918,La escalera de caracol,1945,Estados Unidos,Película,7.23,4346,1940
377,2525,Que el cielo la juzgue,1945,Estados Unidos,Película,7.59,3163,1940
378,3106,Los últimos de Filipinas,1945,España,Película,5.8,882,1940
379,4975,Objetivo: Birmania,1945,Estados Unidos,Película,7.23,9252,1940
380,6740,"Roma, ciudad abierta",1945,Italia,Película,8.18,15729,1940
381,7027,La nueva leyenda del gran Judo,1945,Japón,Película,5.8,379,1940
382,7450,Alma en suplicio,1945,Estados Unidos,Película,7.62,3415,1940
383,7474,Recuerda,1945,Estados Unidos,Película,7.69,19974,1940
384,7531,Breve encuentro,1945,Reino Unido,Película,8.08,11277,1940
385,7878,Al morir la noche,1945,Reino Unido,Película,7.08,1464,1940
386,8498,No eran imprescindibles (No eran invencibles),1945,Estados Unidos,Película,6.72,1056,1940
387,8706,Perversidad,1945,Estados Unidos,Película,8.23,12723,1940
388,8723,El retrato de Dorian Gray,1945,Estados Unidos,Película,7.17,3205,1940
389,8761,El capitán Kidd,1945,Estados Unidos,Película,6.51,936,1940
390,9030,San Pietro,1945,Estados Unidos,Película,6.11,264,1940
391,9143,Los niños del paraíso,1945,Francia,Película,8.15,3221,1940
392,9161,Falbalas,1945,Francia,Película,7.15,111,1940
393,9555,El desvío,1945,Estados Unidos,Película,7.37,4106,1940
394,9560,El ladrón de cadáveres,1945,Estados Unidos,Película,7.0,2985,1940
395,9785,El caso de los dedos cortados (Sherlock Holmes y la mujer de verde),1945,Estados Unidos,Película,6.02,671,1940
396,9789,La casa del miedo,1945,Estados Unidos,Película,6.38,543,1940
397,9890,Los hombres que caminan sobre la cola del tigre,1945,Japón,Película,6.49,738,1940
398,10958,Stan y Oliver toreros,1945,Estados Unidos,Película,5.79,73,1940
399,1000,El cartero siempre llama dos veces,1946,Estados Unidos,Película,7.6,17199,1940
400,2487,Gilda,1946,Estados Unidos,Película,7.74,31344,1940
401,2694,Qué bello es vivir,1946,Estados Unidos,Película,8.2,51588,1940
402,3356,El pecado de Cluny Brown,1946,Estados Unidos,Película,7.55,1749,1940
403,5177,Encadenados,1946,Estados Unidos,Película,8.1,19429,1940
404,7532,Duelo al sol,1946,Estados Unidos,Película,7.55,11136,1940
405,7991,El extraño,1946,Estados Unidos,Película,7.38,7861,1940
406,8016,El limpiabotas,1946,Italia,Película,8.0,2456,1940
407,8018,Paisà (Camarada),1946,Italia,Película,7.42,2071,1940
408,8041,El bandido,1946,Italia,Película,6.33,61,1940
409,9265,Enamorada,1946,México,Película,7.17,283,1940
410,9781,Vestida para un asesinato,1946,Estados Unidos,Película,6.21,853,1940
411,9784,Terror en la noche,1946,Estados Unidos,Película,6.07,738,1940
412,538,El capitán de Castilla,1947,Estados Unidos,Película,6.36,419,1940
413,969,Monsieur Verdoux,1947,Estados Unidos,Película,7.96,6681,1940
414,2187,Cuerpo y alma,1947,Estados Unidos,Película,7.66,1607,1940
415,2845,El callejón de las almas perdidas,1947,Estados Unidos,Película,7.43,1503,1940
416,3332,El solterón y la menor,1947,Estados Unidos,Película,6.57,1203,1940
417,3368,Un marido ideal,1947,Reino Unido,Película,6.76,117,1940
418,4156,Una mujer en la playa,1947,Estados Unidos,Película,6.8,1099,1940
419,5088,Los inconquistables,1947,Estados Unidos,Película,7.03,1546,1940
420,5430,El fantasma y la señora Muir,1947,Estados Unidos,Película,7.73,5834,1940
421,6206,El tambor del Bruch,1947,España,Película,4.41,41,1940
422,6871,Larga es la noche,1947,Reino Unido,Película,7.13,1616,1940
423,7567,"Las aventuras de Bongo, Mickey y las judías mágicas",1947,Estados Unidos,Película,6.06,2514,1940
424,7577,Mickey y las judías mágicas,1947,Estados Unidos,Película,6.61,1089,1940
425,8039,Caza trágica,1947,Italia,Película,7.14,90,1940
426,8659,La perla,1947,México,Película,7.08,372,1940
427,9088,Sin sombra de sospecha,1947,Estados Unidos,Película,6.91,329,1940
428,9937,Reina santa,1947,España,Película,5.11,80,1940
429,860,Carta de una desconocida,1948,Estados Unidos,Película,8.03,8379,1940
430,957,El tesoro de Sierra Madre,1948,Estados Unidos,Película,8.14,14675,1940
431,1687,Las zapatillas rojas,1948,Reino Unido,Película,7.7,4000,1940
432,2339,Los tres mosqueteros,1948,Estados Unidos,Película,7.04,13155,1940
433,3352,Apartamento para Peggy,1948,Estados Unidos,Película,6.28,40,1940
434,4108,Belinda,1948,Estados Unidos,Película,7.2,1227,1940
435,4980,Fort Apache,1948,Estados Unidos,Película,7.67,7304,1940
436,5111,El burlador de Castilla,1948,Estados Unidos,Película,5.71,391,1940
437,6012,Vida en sombras,1948,España,Película,7.17,1315,1940
438,8005,Ladrón de bicicletas,1948,Italia,Película,8.29,34718,1940
439,8008,"Alemania, año cero",1948,Italia,Película,8.05,7420,1940
440,8020,La tierra tiembla,1948,Italia,Película,7.99,1861,1940
441,8036,Años difíciles,1948,Italia,Película,7.58,118,1940
442,8038,Bajo el sol de Roma,1948,Italia,Película,6.97,99,1940
443,8721,Jennie,1948,Estados Unidos,Película,7.73,4312,1940
444,8760,El pirata,1948,Estados Unidos,Película,6.92,1000,1940
445,9869,Macbeth,1948,Estados Unidos,Película,7.46,3252,1940
446,9999,Juana de Arco,1948,Estados Unidos,Película,6.12,727,1940
447,11467,El ángel borracho,1948,Japón,Película,7.44,2277,1940
448,596,El tercer hombre,1949,Reino Unido,Película,8.23,42860,1940
449,1242,El manantial,1949,Estados Unidos,Película,7.56,5172,1940
450,1710,Vuelve a mí,1949,Estados Unidos,Película,6.32,276,1940
451,1888,The Stratton Story,1949,Estados Unidos,Película,6.38,180,1940
452,1889,Llévame a ver el partido,1949,Estados Unidos,Película,6.19,164,1940
453,1898,Sansón y Dalila,1949,Estados Unidos,Película,6.27,3144,1940
454,2180,El ídolo de barro,1949,Estados Unidos,Película,7.33,2029,1940
455,2182,Nadie puede vencerme,1949,Estados Unidos,Película,7.56,1813,1940
456,2521,Carta a tres esposas,1949,Estados Unidos,Película,7.67,3373,1940
457,3310,La costilla de Adán,1949,Estados Unidos,Película,7.77,10039,1940
458,4715,Al rojo vivo,1949,Estados Unidos,Película,8.12,10511,1940
459,6295,Al sur de San Luis,1949,Estados Unidos,Película,5.52,154,1940
460,6436,La leyenda de Sleepy Hollow,1949,Estados Unidos,Película,6.73,2202,1940
461,7425,Prisión,1949,Suecia,Película,6.82,770,1940
462,8019,Arroz amargo,1949,Italia,Película,7.38,2011,1940
463,8037,El molino del Po,1949,Italia,Película,7.18,111,1940
464,9235,El reinado del terror,1949,Estados Unidos,Película,6.31,284,1940
465,10126,El gran gorila,1949,Estados Unidos,Película,5.95,393,1940
466,10953,Currito de la Cruz,1949,España,Película,5.03,106,1940
467,11465,El perro rabioso,1949,Japón,Película,7.47,2431,1940
468,464,La montaña trágica,1950,Estados Unidos,Película,5.65,184,1950
469,887,La ronda,1950,Francia,Película,7.62,2050,1950
470,2292,El último caballo,1950,España,Película,7.01,1202,1950
471,2364,Cyrano de Bergerac,1950,Estados Unidos,Película,7.15,1640,1950
472,2456,Las minas del rey Salomón,1950,Estados Unidos,Película,6.72,3046,1950
473,2581,El crepúsculo de los dioses,1950,Estados Unidos,Película,8.49,44705,1950
474,3111,Kim de la India,1950,Estados Unidos,Película,6.18,676,1950
475,3357,Nacida ayer,1950,Estados Unidos,Película,7.14,1721,1950
476,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950
477,4858,Los olvidados,1950,México,Película,8.33,13831,1950
478,4941,El halcón y la flecha,1950,Estados Unidos,Película,7.48,6543,1950
479,6197,Agustina de Aragón,1950,España,Película,5.11,446,1950
480,6301,Jinetes,1950,Estados Unidos,Película,5.44,100,1950
481,6509,Lo quiso la suerte (Así lo quiso la suerte),1950,Estados Unidos,Película,6.11,72,1950
482,6914,Rashomon,1950,Japón,Película,8.09,19987,1950
483,6966,El trompetista,1950,Estados Unidos,Película,7.14,1024,1950
484,8011,"Stromboli, tierra de Dios",1950,Italia,Película,7.54,4884,1950
485,8032,El camino de la esperanza,1950,Italia,Película,7.24,211,1950
486,8040,Vulcano,1950,Italia,Película,6.17,82,1950
487,8045,No hay paz bajo los olivos,1950,Italia,Película,6.21,34,1950
488,8340,Pánico en las calles,1950,Estados Unidos,Película,7.13,2125,1950
489,8423,Ruedas de fuego,1950,Estados Unidos,Película,4.81,43,1950
490,8759,La isla del tesoro,1950,Reino Unido,Película,6.13,1071,1950
491,9253,El libertador,1950,Reino Unido,Película,5.41,32,1950
492,9559,El demonio de las armas,1950,Estados Unidos,Película,7.57,3010,1950
493,9914,"Francisco, juglar de Dios",1950,Italia,Película,7.12,1024,1950
494,9920,La rosa negra,1950,Reino Unido,Película,6.13,648,1950
495,10626,Eva al desnudo,1950,Estados Unidos,Película,8.46,34280,1950
496,11372,Noche en la ciudad,1950,Estados Unidos,Película,7.72,2916,1950
497,293,La reina de África,1951,Estados Unidos,Película,7.9,32600,1950
498,760,Quo Vadis,1951,Estados Unidos,Película,7.29,10794,1950
499,1390,El hombre de bronce,1951,Estados Unidos,Película,6.41,146,1950
500,1693,Juegos de verano,1951,Suecia,Película,7.25,1016,1950
501,1704,Los cuentos de Hoffmann,1951,Reino Unido,Película,7.03,407,1950
502,1918,David y Betsabé,1951,Estados Unidos,Película,5.87,401,1950
503,3088,El río,1951,Francia,Película,7.77,3662,1950
504,3118,Siroco,1951,Estados Unidos,Película,6.3,504,1950
505,3511,Alba de América,1951,España,Película,4.43,184,1950
506,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950
507,4874,Un tranvía llamado Deseo,1951,Estados Unidos,Película,7.97,29561,1950
508,5511,Cuando los mundos chocan,1951,Estados Unidos,Película,6.09,1238,1950
509,6108,Casco de acero,1951,Estados Unidos,Película,6.59,590,1950
510,6111,A bayoneta calada,1951,Estados Unidos,Película,6.08,424,1950
511,6202,Lola la piconera,1951,España,Película,4.6,136,1950
512,6283,Medalla roja al valor,1951,Estados Unidos,Película,6.66,518,1950
513,6300,Sólo una bandera,1951,Estados Unidos,Película,5.49,118,1950
514,6385,El hidalgo de los mares,1951,Estados Unidos,Película,7.17,2569,1950
515,8012,Milagro en Milán,1951,Italia,Película,7.73,4192,1950
516,8013,Surcos,1951,España,Película,7.63,3973,1950
517,8021,Bellísima (Bellissima),1951,Italia,Película,7.6,1593,1950
518,8092,Un americano en París,1951,Estados Unidos,Película,7.34,12753,1950
519,8209,El gran Caruso,1951,Estados Unidos,Película,5.81,212,1950
520,8600,El gran carnaval,1951,Estados Unidos,Película,7.99,8290,1950
521,8753,La mujer pirata,1951,Estados Unidos,Película,7.02,1293,1950
522,9371,Ultimátum a la Tierra,1951,Estados Unidos,Película,7.03,17244,1950
523,9544,El enigma de otro mundo,1951,Estados Unidos,Película,6.96,7731,1950
524,9928,Su alteza el ladrón,1951,Estados Unidos,Película,6.1,253,1950
525,9934,La princesa de Samarkanda,1951,Estados Unidos,Película,5.07,95,1950
526,10514,Luchas submarinas,1951,Estados Unidos,Película,5.91,129,1950
527,10552,La flota silenciosa,1951,Estados Unidos,Película,5.8,291,1950
528,10761,"Hard, Fast and Beautiful",1951,Estados Unidos,Película,6.39,41,1950
529,11030,Extraños en un tren,1951,Estados Unidos,Película,7.79,20476,1950
530,535,La carroza de oro,1952,Francia,Película,6.93,613,1950
531,877,"París, bajos fondos",1952,Francia,Película,7.74,3637,1950
532,902,Candilejas,1952,Estados Unidos,Película,8.26,13159,1950
533,940,Cantando bajo la lluvia,1952,Estados Unidos,Película,8.09,46450,1950
534,1377,La impetuosa,1952,Estados Unidos,Película,6.39,1076,1950
535,1531,El temible burlón,1952,Reino Unido,Película,7.47,10855,1950
536,1552,El mundo en sus manos,1952,Estados Unidos,Película,7.6,4587,1950
537,1705,El fabuloso Andersen,1952,Estados Unidos,Película,6.0,389,1950
538,2134,El bombero atómico,1952,México,Película,6.19,271,1950
539,2337,Ivanhoe,1952,Estados Unidos,Película,6.95,14754,1950
540,2347,El prisionero de Zenda,1952,Estados Unidos,Película,7.1,7461,1950
541,2350,Scaramouche,1952,Estados Unidos,Película,7.48,3797,1950
542,2500,Cara de ángel,1952,Estados Unidos,Película,7.69,7106,1950
543,2604,Cautivos del mal,1952,Estados Unidos,Película,8.09,12915,1950
544,2837,El mayor espectáculo del mundo,1952,Estados Unidos,Película,6.74,3930,1950
545,4115,Mandy,1952,Reino Unido,Película,7.11,315,1950
546,4995,Vivir (Ikiru),1952,Japón,Película,8.3,10697,1950
547,5555,Duende y misterio del flamenco,1952,España,Película,6.73,227,1950
548,5615,El Señor Fotógrafo,1952,México,Película,5.65,457,1950
549,6005,Las nieves del Kilimanjaro,1952,Estados Unidos,Película,6.17,2162,1950
550,6121,"Corea, hora cero",1952,Estados Unidos,Película,5.2,190,1950
551,6128,Paralelo 38,1952,Estados Unidos,Película,5.52,77,1950
552,6279,El honor del capitán Lex,1952,Estados Unidos,Película,6.51,913,1950
553,6934,"Vida de Oharu, mujer galante",1952,Japón,Película,8.07,2379,1950
554,7927,La primera sirena,1952,Estados Unidos,Película,5.36,117,1950
555,8009,Umberto D.,1952,Italia,Película,8.16,7374,1950
556,8017,Europa '51,1952,Italia,Película,7.72,2396,1950
557,8030,Roma a las 11,1952,Italia,Película,7.69,230,1950
558,8033,Dos centavos de esperanza,1952,Italia,Película,7.35,177,1950
559,8724,Moulin Rouge,1952,Estados Unidos,Película,7.19,3007,1950
560,8756,El pirata Barbanegra,1952,Estados Unidos,Película,6.16,1140,1950
561,8763,La isla de los corsarios,1952,Estados Unidos,Película,6.18,844,1950
562,9256,¡Viva Zapata!,1952,Estados Unidos,Película,7.5,4652,1950
563,9857,Amaya,1952,España,Película,4.56,36,1950
564,9941,Los arqueros del rey,1952,Estados Unidos,Película,5.96,45,1950
565,11142,El hombre tranquilo,1952,Estados Unidos,Película,8.0,29008,1950
566,308,Mogambo,1953,Estados Unidos,Película,7.19,8729,1950
567,771,Julio César,1953,Estados Unidos,Película,7.62,5884,1950
568,782,La túnica sagrada,1953,Estados Unidos,Película,6.34,2769,1950
569,873,Los crímenes del museo de cera,1953,Estados Unidos,Película,6.69,3847,1950
570,1025,De aquí a la eternidad,1953,Estados Unidos,Película,7.76,21435,1950
571,1233,El ataque de las mujeres araña,1953,Estados Unidos,Película,3.47,59,1950
572,1720,No me abandones,1953,Estados Unidos,Película,5.94,140,1950
573,1912,Salomé,1953,Estados Unidos,Película,5.71,678,1950
574,2307,Crin Blanca,1953,Francia,Película,6.74,332,1950
575,2360,Los caballeros del rey Arturo,1953,Reino Unido,Película,6.51,1914,1950
576,2430,La Guerra de los Mundos,1953,Estados Unidos,Película,6.61,7599,1950
577,2502,Él,1953,México,Película,7.99,5975,1950
578,2509,Niágara,1953,Estados Unidos,Película,7.03,4854,1950
579,2848,Noche de circo,1953,Suecia,Película,7.25,1317,1950
580,2850,El gran Houdini,1953,Estados Unidos,Película,6.24,1166,1950
581,2851,Lilí,1953,Estados Unidos,Película,6.75,1078,1950
582,3110,Las estatuas también mueren,1953,Francia,Película,7.35,811,1950
583,3304,Vacaciones en Roma,1953,Estados Unidos,Película,7.88,32711,1950
584,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950
585,4064,El monstruo de los tiempos remotos,1953,Estados Unidos,Película,6.07,643,1950
586,5885,¡Qué par de golfantes!,1953,Estados Unidos,Película,5.68,165,1950
587,6120,Hombres de infantería,1953,Estados Unidos,Película,5.43,211,1950
588,6123,Campo de batalla,1953,Estados Unidos,Película,5.46,164,1950
589,6272,Fort Bravo,1953,Estados Unidos,Película,6.97,3088,1950
590,6921,Cuentos de la luna pálida,1953,Japón,Película,8.18,8719,1950
591,6951,La puerta del infierno,1953,Japón,Película,6.87,795,1950
592,6960,Música y lágrimas,1953,Estados Unidos,Película,6.91,1889,1950
593,7779,Salvaje,1953,Estados Unidos,Película,6.41,3098,1950
594,8010,Los inútiles,1953,Italia,Película,7.68,4921,1950
595,8029,"Segundo López, aventurero urbano",1953,España,Película,6.45,233,1950
596,8031,Amor en la ciudad,1953,Italia,Película,6.52,228,1950
597,8834,El caballero del Mississippi,1953,Estados Unidos,Película,6.05,303,1950
598,9021,The Seafarers,1953,Estados Unidos,Película,4.46,361,1950
599,9281,Rebelión redentora,1953,Estados Unidos,Película,4.96,77,1950
600,9442,"Bienvenido, Míster Marshall",1953,España,Película,8.04,29385,1950
601,10512,El arrecife de la muerte,1953,Estados Unidos,Película,4.96,235,1950
602,10521,La ciudad bajo el agua,1953,Estados Unidos,Película,5.26,46,1950
603,10642,Melodías de Broadway 1955,1953,Estados Unidos,Película,7.67,2756,1950
604,10871,El hundimiento del Titanic,1953,Estados Unidos,Película,6.38,1005,1950
605,11109,Cuentos de Tokio,1953,Japón,Película,8.24,11605,1950
606,718,Ulises,1954,Italia,Película,6.73,2309,1950
607,796,"Atila, rey de los Hunos",1954,Estados Unidos,Película,5.76,703,1950
608,797,Demetrius y los gladiadores,1954,Estados Unidos,Película,5.87,673,1950
609,812,Sinuhe el egipcio,1954,Estados Unidos,Película,6.4,1971,1950
610,1520,20.000 leguas de viaje submarino,1954,Estados Unidos,Película,7.07,22470,1950
611,1928,El beso de Judas,1954,España,Película,6.13,208,1950
612,2095,La torre de los ambiciosos,1954,Estados Unidos,Película,6.67,579,1950
613,2511,Te querré siempre,1954,Italia,Película,7.43,4683,1950
614,2512,Deseos humanos,1954,Estados Unidos,Película,7.71,4665,1950
615,3124,Rifles de Bengala,1954,Estados Unidos,Película,5.72,361,1950
616,3303,Sabrina,1954,Estados Unidos,Película,7.47,33188,1950
617,4783,La ley del silencio,1954,Estados Unidos,Película,8.08,28252,1950
618,5080,El intendente Sansho,1954,Japón,Película,8.3,5326,1950
619,5143,El príncipe valiente,1954,Estados Unidos,Película,6.41,1259,1950
620,5151,La ventana indiscreta,1954,Estados Unidos,Película,8.21,74845,1950
621,5480,La sal de la tierra,1954,Estados Unidos,Película,7.67,1740,1950
622,6106,Los puentes de Toko-Ri,1954,Estados Unidos,Película,5.73,811,1950
623,6291,Fugitivos rebeldes (El asalto),1954,Estados Unidos,Película,6.57,207,1950
624,6390,Désirée,1954,Estados Unidos,Película,6.17,868,1950
625,6609,La humanidad en peligro,1954,Estados Unidos,Película,6.84,2397,1950
626,6795,Cuando ruge la marabunta,1954,Estados Unidos,Película,6.47,7703,1950
627,6913,Los siete samuráis,1954,Japón,Película,8.45,40991,1950
628,6939,Los amantes crucificados,1954,Japón,Película,8.06,1866,1950
