id_peli,titulo,año,pais,tipo,puntuacion,votos
10823,The Machine,2013,Reino Unido,Película,5.11,2950
10824,The Game,1997,Estados Unidos,Película,7.17,76013
10825,La mano que mece la cuna,1992,Estados Unidos,Película,6.29,48191
10826,Mientras duermes,2011,España,Película,6.96,47445
10827,Crimen perfecto,1954,Estados Unidos,Película,8.19,26855
10828,Aniquilación,2018,Reino Unido,Película,6.04,25797
10829,El desconocido,2015,España,Película,6.25,22885
10830,Tiburón 2,1978,Estados Unidos,Película,5.25,11885
10831,El gran tiburón (Tiburón 3),1983,Estados Unidos,Película,3.56,6372
10832,"Tiburón, la venganza (Tiburón 4)",1987,Estados Unidos,Película,3.63,4835
10833,El arrecife,2010,Australia,Película,4.86,4346
10834,A la deriva,2006,Alemania,Película,4.74,3801
10835,Street Sharks (Serie de TV),1994,Estados Unidos,Serie de TV,4.63,3444
10836,Tiburón 3D: La presa,2011,Estados Unidos,Película,2.68,3389
10837,A 47 metros 2,2019,Reino Unido,Película,4.33,2577
10838,Bait (Carnada),2012,Australia,Película,3.75,1902
10839,Sharknado 3 (TV),2015,Estados Unidos,TV,3.8,1841
10840,Sharknado: Que la 4ª te acompañe (TV),2016,Estados Unidos,TV,3.25,1280
10841,Megatiburón contra pulpo gigante,2009,Estados Unidos,Película,1.91,1073
10842,Megatiburón contra crocosaurio,2010,Estados Unidos,Película,1.78,1066
10843,El ataque del tiburón de dos cabezas,2012,Estados Unidos,Película,1.9,1054
10844,El tiburón del pantano (TV),2011,Estados Unidos,TV,1.97,861
10845,Sharknado 5: Aletamiento global (TV),2017,Estados Unidos,TV,3.37,857
10846,Tiburones en Malibú (TV),2009,Australia,TV,1.74,838
10847,Tiburones en Venecia (TV),2008,Estados Unidos,TV,1.86,797
10848,Tiburón Zombie (TV),2015,Estados Unidos,TV,1.78,723
10849,El ataque de los tiburones (TV),2005,Estados Unidos,TV,2.3,670
10850,Hombres de valor,2016,Estados Unidos,Película,4.25,654
10851,Open Water: Inmersión extrema,2017,Australia,Película,3.81,648
10852,Deep Blue Sea 2,2018,Estados Unidos,Película,2.51,634
10853,Alerta tiburones (TV),2008,Estados Unidos,TV,2.33,602
10854,La criatura (Miniserie de TV),1998,Estados Unidos,Miniserie de TV,3.21,570
10855,El último tiburón,1981,Italia,Película,3.59,569
10856,Deep Blue Sea 3,2020,Estados Unidos,Película,4.04,560
10857,Terror en el abismo,2002,Estados Unidos,Película,1.92,526
10858,El último Sharknado: Ya era hora (TV),2018,Estados Unidos,TV,3.23,513
10859,Tiburón fantasma (TV),2013,Estados Unidos,TV,2.22,504
10860,El ataque del tiburón de tres cabezas (TV),2015,Estados Unidos,TV,2.13,406
10861,Amenaza en el mar (TV),2004,Alemania,TV,2.04,391
10862,Mandibulín (Serie de TV),1976,Estados Unidos,Serie de TV,3.78,362
10863,Summer Bummer (C),2012,Estados Unidos,Cortometraje,5.53,331
10864,Mega Shark vs. Kolossus,2015,Estados Unidos,Película,1.95,320
10865,Mandíbulas letales,2015,Estados Unidos,Película,2.4,317
10866,Territorio escualo (TV),2018,Estados Unidos,TV,1.9,313
10867,Shark Attack,1999,Estados Unidos,Película,2.47,282
10868,Titanic (TV),1996,Estados Unidos,TV,4.41,2901
10869,La última noche del Titanic,1958,Reino Unido,Película,6.88,1455
10870,Ghosts of the Abyss (Misterios del Titanic),2003,Estados Unidos,Película,6.09,1090
10871,El hundimiento del Titanic,1953,Estados Unidos,Película,6.38,1005
10872,Rescaten el Titanic,1980,Reino Unido,Película,4.31,520
10873,Titanic (Miniserie de TV),2012,Reino Unido,Miniserie de TV,5.19,503
10874,Titanic: Sangre y Acero (Serie de TV),2012,Irlanda,Serie de TV,6.06,392
10875,Titanic: La película animada,2000,Italia,Película,2.38,227
10876,Titanic: 20 años después con James Cameron (TV),2017,Estados Unidos,TV,6.27,202
10877,Titanic: Ayer y Hoy (TV),1998,Estados Unidos,TV,6.6,169
10878,Titanic,1943,Alemania,Película,5.81,144
10879,Dentro del Titanic: El misterio de las profundidades (TV),1999,Estados Unidos,TV,6.02,124
10880,Los secretos del Titanic,1986,Estados Unidos,Película,6.7,123
10881,Titanic: El verdadero Jack Dawson,2000,Reino Unido,Película,5.32,85
10882,Drenar el Titanic (TV),2015,Reino Unido,TV,5.78,79
10883,La leyenda del Titanic,1999,Italia,Película,1.64,58
10884,Titanic: Anatomía de un desastre,1997,Estados Unidos,Película,6.23,52
10885,Titanic at 100: Mystery Solved (TV) (TV),2012,Estados Unidos,TV,6.17,52
10886,En la noche y el hielo,1912,Alemania,Película,5.11,35
10887,Titanic: Disaster in the Atlantic,1929,Reino Unido,Película,5.55,33
10888,La hantise (C),1912,Francia,Cortometraje,5.81,32
10889,Tom y Jerry: Gatito mosquetero (C),1954,Estados Unidos,Cortometraje,6.21,545
10890,Tom y Jerry: Olvida tus problemas (C),1949,Estados Unidos,Cortometraje,6.45,450
10891,Tom y Jerry: El gato se gana el zapatazo (C),1940,Estados Unidos,Cortometraje,6.54,415
10892,Tom y Jerry: La noche de Navidad (C),1941,Estados Unidos,Cortometraje,6.47,413
10893,Tom y Jerry,2021,Estados Unidos,Película,4.33,347
10894,Tom y Jerry: El anillo mágico,2002,Estados Unidos,Película,5.68,297
10895,Tom y Jerry: Un día en la playa (C),1947,Estados Unidos,Cortometraje,6.53,272
10896,Tom y Jerry: Problema canino (Perro peligroso) (C),1942,Estados Unidos,Cortometraje,6.46,267
10897,Tom y Jerry: Aperitivo de medianoche (C),1941,Estados Unidos,Cortometraje,6.52,264
10898,Tom y Jerry: Vaya serenata (C),1946,Estados Unidos,Cortometraje,6.63,260
10899,Tom y Jerry: Gato nervios de punta (C),1942,Estados Unidos,Cortometraje,6.45,247
10900,Tom y Jerry: Primavera para Tom (C),1946,Estados Unidos,Cortometraje,6.54,246
10901,Tom y Jerry: El gato enamorado (Cupido ataca) (C),1942,Estados Unidos,Cortometraje,6.35,245
10902,Tom y Jerry: El guardaespaldas (C),1944,Estados Unidos,Cortometraje,6.59,241
10903,Tom y Jerry: Ese ratón es mío (Gatos sufridos) (C),1943,Estados Unidos,Cortometraje,6.51,236
10904,Tom y Jerry: Amigo de plumas finas (C),1942,Estados Unidos,Cortometraje,6.27,234
10905,Tom y Jerry: Gatito bebé (C),1943,Estados Unidos,Cortometraje,6.34,232
10906,Tom y Jerry: Gato celestial (C),1949,Estados Unidos,Cortometraje,6.66,226
10907,Tom y Jerry: Trampa feliz (C),1946,Estados Unidos,Cortometraje,6.5,220
10908,Tom y Jerry: El gato millonario (C),1944,Estados Unidos,Cortometraje,6.29,216
10909,Tom y Jerry: La foca fugitiva (C),1952,Estados Unidos,Cortometraje,6.41,212
10910,Tom y Jerry: La forma láctea (C),1946,Estados Unidos,Cortometraje,6.59,211
10911,Tom y Jerry: Hay que modernizarse (Gato a la moda) (C),1944,Estados Unidos,Cortometraje,6.12,210
10912,Tom y Jerry: En el Hollywood Bowl (C),1950,Estados Unidos,Cortometraje,6.61,205
10913,Tom y Jerry: El ratón solitario (C),1943,Estados Unidos,Cortometraje,6.4,204
10914,Tom y Jerry: El ratón viene a cenar (C),1945,Estados Unidos,Cortometraje,6.63,197
10915,Tom y Jerry: Adoro a ese cachorro (C),1949,Estados Unidos,Cortometraje,6.54,183
10916,Tom y Jerry en la super carrera,2005,Estados Unidos,Película,5.51,183
10917,Tom y Jerry: El pequeño patito (C),1950,Estados Unidos,Cortometraje,6.31,181
10918,Tom y Jerry: Suplantando a un perro (C),1944,Estados Unidos,Cortometraje,6.59,176
10919,Tom y Jerry: Jerry y el león (C),1950,Estados Unidos,Cortometraje,5.97,174
10920,Tom y Jerry: Tom sarampión (C),1949,Estados Unidos,Cortometraje,6.51,173
10921,Tom y Jerry: Un ratón en Manhattan (C),1945,Estados Unidos,Cortometraje,6.53,171
10922,Tom y Jerry: Pajarito coqueto (C),1945,Estados Unidos,Cortometraje,6.58,170
10923,Matador,1986,España,Película,5.6,6315
10924,El libro de la vida,2014,Estados Unidos,Película,6.68,6006
10925,Ferdinand,2017,Estados Unidos,Película,5.97,4742
10926,El toro Ferdinando (C),1938,Estados Unidos,Cortometraje,6.44,3080
10927,Manolete,2008,España,Película,3.37,1732
10928,Mi tío Jacinto,1956,España,Película,7.45,1548
10929,Juncal (Miniserie de TV),1989,España,Miniserie de TV,6.57,1538
10930,Sangre y arena,1989,España,Película,2.9,1503
10931,Los cuentos de Mate: El Matedor (TV) (C),2008,Estados Unidos,Cortometraje,4.5,815
10932,Sangre y arena,1941,Estados Unidos,Película,6.23,763
10933,Una dama entre vaqueros,1966,Estados Unidos,Película,5.81,560
10934,Belmonte,1995,España,Película,4.32,390
10935,Corrida española (C),1900,Francia,Cortometraje,4.52,390
10936,Tarde de toros,1956,España,Película,5.4,319
10937,Sangre y arena,1922,Estados Unidos,Película,5.69,249
10938,Encierro 3D,2013,España,Película,5.59,240
10939,Currito de la Cruz,1965,España,Película,4.42,231
10940,Nuevo en esta plaza,1966,España,Película,4.51,231
10941,El espontáneo,1964,España,Película,6.31,208
10942,Los clarines del miedo,1958,España,Película,5.77,197
10943,La Pantera Rosa: El toro rosa (C),1979,Estados Unidos,Cortometraje,5.74,197
10944,Aprendiendo a morir,1962,España,Película,3.73,187
10945,El momento de la verdad,1965,Italia,Película,6.12,163
10946,El monosabio,1977,España,Película,5.83,144
10947,Goofy: ¿Por quien embisten los toros? (C),1953,Estados Unidos,Cortometraje,5.7,142
10948,El bravo,1956,Estados Unidos,Película,6.23,142
10949,La becerrada,1963,España,Película,5.01,141
10950,Droopy el matador (Señor Droopy) (C),1949,Estados Unidos,Cortometraje,5.93,135
10951,"Ni sangre, ni arena",1941,México,Película,5.42,135
10952,El Litri y su sombra,1959,España,Película,3.84,119
10953,Currito de la Cruz,1949,España,Película,5.03,106
10954,"Torerillos, 61 (C)",1962,España,Cortometraje,6.14,92
10955,Chantaje a un torero,1963,España,Película,3.71,92
10956,Benítez quiere ser torero (C),1910,España,Cortometraje,4.73,83
10957,Yo quiero ser torero,1987,España,Película,2.73,73
10958,Stan y Oliver toreros,1945,Estados Unidos,Película,5.79,73
10959,Madonna: Take a Bow (Vídeo musical),1994,Estados Unidos,Vídeo musical,5.92,72
10960,Yo he visto a la muerte,1967,España,Película,6.03,68
10961,El noveno (C),1960,España,Cortometraje,5.89,63
10962,Santa Fiesta,2016,España,Película,5.23,61
10963,De barro y oro,1966,España,Película,5.22,60
10964,Torero,1956,México,Película,6.59,59
10965,Mickey Mouse: Al Rojo Vivo (TV) (C),2015,Estados Unidos,Cortometraje,5.64,58
10966,Un día inolvidable,1996,Estados Unidos,Película,5.62,28062
10967,Joy,2015,Estados Unidos,Película,5.76,15071
10968,Armas de mujer,1988,Estados Unidos,Película,6.36,13473
10969,Examen,2009,Reino Unido,Película,5.91,12666
10970,7 años,2016,España,Película,6.52,9946
10971,Secretary,2002,Estados Unidos,Película,6.28,9035
10972,Salir del armario,2001,Francia,Película,6.53,8440
10973,Smoking Room,2002,España,Película,6.76,8369
10974,Toni Erdmann,2016,Alemania,Película,6.42,8108
10975,Algo más que un jefe,2004,Estados Unidos,Película,5.47,7943
10976,Trabajo basura,1999,Estados Unidos,Película,6.23,7858
10977,Cómo acabar sin tu jefe 2,2014,Estados Unidos,Película,5.09,7409
10978,Mataharis,2007,España,Película,6.34,6370
10979,Arcadia,2005,Francia,Película,7.03,5991
10980,Rosetta,1999,Bélgica,Película,6.96,5438
10981,Casual Day,2007,España,Película,5.55,4502
10982,Tiempo de revancha,1981,Argentina,Película,7.57,4367
10983,Zooloco,2011,Estados Unidos,Película,4.19,4307
10984,Boys Don't Cry,1999,Estados Unidos,Película,7.19,14300
10985,"Las aventuras de Priscilla, reina del desierto",1994,Australia,Película,6.71,9160
10986,Pink Flamingos,1972,Estados Unidos,Película,5.73,8637
10987,Transamerica,2005,Estados Unidos,Película,7.07,7650
10988,Hedwig y The Angry Inch,2001,Estados Unidos,Película,7.6,7553
10989,Una mujer fantástica,2017,Chile,Película,6.59,6300
10990,Tomboy,2011,Francia,Película,7.12,6271
10991,"A Wong Foo, gracias por todo, Julie Newmar",1995,Estados Unidos,Película,5.25,5379
10992,Transparent (Serie de TV),2014,Estados Unidos,Serie de TV,7.33,5262
10993,Laurence Anyways,2012,Canadá,Película,7.43,4411
10994,Mi querida señorita,1972,España,Película,6.94,3365
10995,Tangerine,2015,Estados Unidos,Película,6.79,2910
10996,Una nueva amiga,2014,Francia,Película,5.99,2122
10997,20 centímetros,2005,España,Película,4.93,2033
10998,Mi vida en rosa,1997,Bélgica,Película,7.12,1443
10999,3 generaciones,2015,Estados Unidos,Película,5.72,1430
11000,Beautiful Boxer,2003,Tailandia,Película,6.51,1381
11001,Un hombre llamado Flor de Otoño,1978,España,Película,6.19,1311
11002,Cambio de sexo,1977,España,Película,5.64,860
11003,Un año con trece lunas,1978,Alemania del Oeste (RFA),Película,7.09,750
11004,The Wild Boys,2017,Francia,Película,6.54,723
11005,Disclosure: Ser trans en Hollywood,2020,Estados Unidos,Película,7.42,549
11006,Romeos,2011,Alemania,Película,6.4,487
11007,Funeral Parade of Roses,1969,Japón,Película,7.36,486
11008,El peor equipo del mundo,2014,Reino Unido,Película,7.19,486
11009,Something Must Break,2014,Suecia,Película,6.8,480
11010,Normal (TV),2003,Estados Unidos,TV,6.17,473
11011,52 martes,2013,Australia,Película,6.11,392
11012,AJ and the Queen (Serie de TV),2020,Estados Unidos,Serie de TV,5.64,378
11013,Adam,2019,Estados Unidos,Película,6.12,365
11014,Super Drags (Serie de TV),2018,Brasil,Serie de TV,4.95,313
11015,Jake,2018,Estados Unidos,Película,5.65,307
11016,The Ballad of Genesis and Lady Jaye,2011,Estados Unidos,Película,6.96,295
11017,Vestida de azul,1983,España,Película,7.09,284
11018,Morir como un hombre,2009,Portugal,Película,6.52,274
11019,Mía,2011,Argentina,Película,6.34,267
11020,I Hate New York,2018,España,Película,6.46,255
11021,Mario Banana I (C),1964,Estados Unidos,Cortometraje,2.48,221
11022,En soap (Enjabonado),2006,Dinamarca,Película,6.21,213
11023,J.T. LeRoy: engañando a Hollywood,2018,Estados Unidos,Película,5.23,205
11024,Marilyn,2018,Argentina,Película,6.08,204
11025,Mario Banana II (C),1964,Estados Unidos,Cortometraje,2.21,200
11026,Código Fuente,2011,Estados Unidos,Película,6.46,47290
11027,El Llanero Solitario,2013,Estados Unidos,Película,5.22,25727
11028,Tren a Busan,2016,Corea del Sur,Película,6.77,23374
11029,Asesinato en el Orient Express,2017,Estados Unidos,Película,5.75,21370
11030,Extraños en un tren,1951,Estados Unidos,Película,7.79,20476
11031,Asesinato en el Orient Express,1974,Reino Unido,Película,7.01,14318
11032,Transsiberian,2008,Reino Unido,Película,5.8,12013
11033,El pasajero,2018,Estados Unidos,Película,5.64,8593
11034,Alerta máxima 2,1995,Estados Unidos,Película,3.89,7657
11035,Alarma en el expreso,1938,Reino Unido,Película,7.36,6368
11036,15:17 Tren a París,2018,Estados Unidos,Película,4.78,5320
11037,El vagón de la muerte,2008,Estados Unidos,Película,4.91,4723
11038,"Pelham 1, 2, 3",1974,Estados Unidos,Película,7.0,4472
11039,El tren del infierno,1985,Estados Unidos,Película,6.5,4386
11040,El tren de la vida,1998,Francia,Película,7.25,3411
11041,Un largo viaje,2013,Australia,Película,5.89,3377
11042,Testigo accidental,1990,Estados Unidos,Película,6.06,2638
11043,El primer gran asalto al tren,1978,Reino Unido,Película,6.5,2550
11044,El expreso de Shanghai,1932,Estados Unidos,Película,7.23,2261
11045,Tren de noche a Lisboa,2013,Suiza,Película,5.76,2226
11046,El Polaquito,2003,Argentina,Película,6.78,1959
11047,El expreso de Chicago,1976,Estados Unidos,Película,6.24,1894
11048,Incidencias,2015,España,Película,3.59,1802
11049,Infierno sobre ruedas (Serie de TV),2011,Estados Unidos,Serie de TV,7.02,1787
11050,El último tren (Corazón de fuego),2002,Uruguay,Película,6.86,1730
11051,Snowpiercer: Rompenieves (Serie de TV),2020,Estados Unidos,Serie de TV,5.38,1624
11052,Sin control,2002,Estados Unidos,Película,3.34,1435
11053,The Jinx (El gafe) (Miniserie de TV),2015,Estados Unidos,Miniserie de TV,7.96,5959
11054,Tiger King (Miniserie de TV),2020,Estados Unidos,Miniserie de TV,6.74,5758
11055,Amanda Knox,2016,Estados Unidos,Película,6.34,3207
11056,Conversaciones con asesinos: Las cintas de Ted Bundy (Serie de TV),2019,Estados Unidos,Serie de TV,6.99,2243
11057,Muerte en León (Miniserie de TV),2016,España,Miniserie de TV,7.26,1993
11058,Escena del crimen: Desaparición en el Hotel Cecil (Serie de TV),2021,Estados Unidos,Serie de TV,5.5,1833
11059,Un golpe maestro (Serie de TV),2018,Estados Unidos,Serie de TV,6.5,1770
11060,Paradise Lost: Asesinato en Robin Hood Hills,1996,Estados Unidos,Película,7.82,1770
11061,El caso Asunta: Operación Nenúfar (Miniserie de TV),2017,España,Miniserie de TV,6.96,1708
11062,Gamberro de instituto (Miniserie de TV),2017,Estados Unidos,Miniserie de TV,6.8,1623
11063,Beware the Slenderman,2016,Estados Unidos,Película,5.75,1438
11064,Carmel: ¿Quién mató a María Marta? (Miniserie de TV),2020,Argentina,Miniserie de TV,6.63,1405
11065,Paradise Lost 3: Purgatorio,2011,Estados Unidos,Película,7.73,1379
11066,La historia de Aaron Swartz. El chico de Internet,2014,Estados Unidos,Película,7.34,1354
11067,Acosador nocturno: A la caza de un asesino en serie (Miniserie de TV),2021,Estados Unidos,Miniserie de TV,6.55,1352
11068,The Thin Blue Line,1988,Estados Unidos,Película,7.41,1303
11069,La angustia del miedo,1983,Austria,Película,6.5,1294
11070,Paradise Lost 2: Revelaciones,2000,Estados Unidos,Película,7.07,1272
11071,The Staircase (Miniserie de TV),2018,Francia,Miniserie de TV,7.14,1215
11072,"Into the Abyss: A Tale of Death, a Tale of Life",2011,Estados Unidos,Película,7.08,1161
11073,Abducted in Plain Sight,2017,Estados Unidos,Película,6.28,1146
11074,Crímenes imperfectos (Serie de TV),1996,Estados Unidos,Serie de TV,6.12,1103
11075,La mort de Guillem (TV),2020,España,TV,6.98,1058
11076,Examen de conciencia (Miniserie de TV),2019,España,Miniserie de TV,7.29,953
11077,El destripador de Yorkshire (Miniserie de TV),2020,Reino Unido,Miniserie de TV,6.32,885
11078,Mommy Dead and Dearest,2017,Estados Unidos,Película,6.88,855
11079,American Vandal II (Miniserie de TV),2018,Estados Unidos,Miniserie de TV,7.17,845
11080,The Investigation (El caso del submarino) (Miniserie de TV),2020,Dinamarca,Miniserie de TV,6.78,754
11081,The Confession Killer (Miniserie de TV),2019,Estados Unidos,Miniserie de TV,6.58,715
11082,Bus 174,2003,Brasil,Película,7.44,693
11083,Casting JonBenet,2017,Australia,Película,5.93,687
11084,Dear Zachary: A Letter to a Son About His Father,2008,Estados Unidos,Película,7.33,663
11085,La guerra invisible,2012,Estados Unidos,Película,6.59,641
11086,Muerte en León: Caso cerrado,2019,España,Película,5.28,628
11087,West of Memphis,2012,Nueva Zelanda,Película,7.42,626
11088,McMillions (Serie de TV),2020,Estados Unidos,Serie de TV,6.25,606
11089,El Estado contra Pablo Ibar (Miniserie de TV),2020,España,Miniserie de TV,7.59,598
11090,"Te quiero, muérete (Miniserie de TV)",2019,Estados Unidos,Miniserie de TV,6.61,586
11091,30 días de oscuridad,2007,Estados Unidos,Película,5.52,24377
11092,Guardianes de la noche,2004,Rusia,Película,4.6,23863
11093,"Drácula, la leyenda jamás contada",2014,Estados Unidos,Película,4.89,17500
11094,Vampiros de John Carpenter,1998,Estados Unidos,Película,5.38,13107
